# generated by the lemma-pair-classification workflow (sonnet): candidate id pairs
# classified as one lexeme (same: mutation/spelling/suffix variants) or distinct words.
# The Cregeen equivalence layer seed - human-skim, then adopt (destination: cregeen-nvh,
# beside lemma-overrides.nvh/lemma-paradigms.nvh). Consumed by AdjudicationExporter
# via LEMMA_EQUIVALENCES_TSV: 'same' pairs collapse into one adjudication group.
eem.n	eeym.n	same	dict headword "eem or eeym" butter
eem.n	n'ee.v	distinct	butter vs n'ee not-eat, homograph on eeym
eer.x	feer.x	same	eer listed as child/demutation of feer
eeym.n	n'ee.v	distinct	butter vs not-eat, homograph on eeym form
eh.x	eshyn.x	same	eshyn is emphatic form of eh
eh.x	feh.n	distinct	he/it vs nerve/sinew, unrelated
eign.v	eignagh.a	same	eignagh adjectival form of eign compel
eign.v	eignagh.n	same	eignagh noun form of eign compel
eign.v	n'eign.v	same	n'eign negates eign compel
eignagh.a	n'eign.v	same	same compel/compelling family
eignagh.n	n'eign.v	same	same compel family
eill.v	feill.n	distinct	The printed eill v. entry (E-55) is 'arm, fit with armour or arms' (the eilley 'armour' verb); feill (F-86) is 'flesh, butcher's meat' - the lenited flesh forms (dty eill) already map into feill.n, but the eill.v entry is the armour verb, not flesh. [cross-POS audit 2026-07-30]
eilley.n	feilley.n	distinct	eilley armour vs feilley variant of feailley festival
eiyr.v	feiyr.n	distinct	eiyr follow vs feiyr noise/din, different roots
eiyr.v	n'eiyr.v	same	n'eiyr negates eiyr follow, forms match paradigm
eiyrit.x	feiyrit.x	distinct	driven/followed vs noised/sounded
ellan.a	shellan.n	distinct	island vs bee; hellan is lenited shellan
ellan.n	shellan.n	distinct	island vs bee; hellan is lenited shellan
endeilagh.n	fendeilagh.a	distinct	endeilagh.n is dty endeilagh "thy defender" (noun, F-94), which belongs with the separate fendeilagh s.m. "a defender" entry (id fendeilagh.n), not with fendeilagh.a, the distinct bare adjective entry in the family. [cross-POS audit 2026-07-30]
enm.v	enmys.n	distinct	enm v. 'name' (E-74), but enmys.n names the printed enmys s.m. 'as much as that it could be named, a little more than nothing', a lexicalized quantity noun; the matching verb entry is enmys v. 'name' (id enmys.v, a separate seed row), so this pair links the wrong enmys entry. [cross-POS audit 2026-07-30]
enm.v	enmys.v	same	enmys/enm same "name" verb
enmyn.n	ennym.n	same	enmyn is plural of ennym name
enn.v	enney.n	distinct	enn.v is Cregeen's enn v. "feel" (E-69, whose paradigm ennym/ennys feeds the id), while enney.n is enney s. m. "knowledge, as respects knowing one person from another" (E-73); the E-73 variant "enn, v. s. to know" already folds into enney.n, so the entries gloss different lexemes. [cross-POS audit 2026-07-30]
ennee.a	enney.n	same	ennee "identical" listed as child of enney
ennee.a	n'enn.v	distinct	n'enn negates enn "feel", unrelated to ennee/know
enney.n	ennym.n	distinct	knowledge vs name, different words
enney.n	n'enn.v	distinct	n'enn is not-feel, unrelated to enney knowledge
ennym.n	n'enn.v	distinct	n'enn is not-feel, unrelated to ennym name
enys.x	fen.v	same	enys/en is lenited particle form in fen ask paradigm
enys.x	n'en.v	same	n'en negates fen ask, matches enys paradigm
eoyllagh.v	n'eoyllaghey.v	same	n'eoyllaghey mutation of eoyllagh dung/manure
er-egin.x	er-eigin.n	same	spelling variants of "by force"
er-gooil.x	er-gooyl.x	same	spelling variants, same univerbated phrase
er.x	fer.n	distinct	on vs man/one, classic distinct example
erbe.x	erbey.x	same	both mean "except"
etl.v	n'etl.v	same	n'etl negates etl fly
faag.v	n'aag.v	same	n'aag negates faag leave
faag.v	n'aagail.v	same	aagail is infinitive of faag leave
faark.v	faarkee.a	same	faarkee merges bathe/wave senses per dict
faark.v	faarkey.n	same	faarkey sea/wave, same merged word as bathe
faark.v	faarkey.v	same	faarkey bathe verb, same root
faarkey.v	n'aarkey.v	same	n'aarkey mutation of faarkey
faasagh.n	n'aas.v	distinct	faasagh desert is lexicalized noun, not "grow" verb
faase.a	n'aas.v	distinct	faase feeble is separate adjective from aase grow
faast.v	faastee.a	same	faastee inflected form of faast
faik.v	faikin.v	same	faikin inflected form of faik see
faik.v	shee.n	distinct	faik see (hee=will-see) vs shee peace/fairy
faill.n	maill.n	distinct	wages vs rent, both lenite to vaill
faill.v	faillee.a	same	faillee inflected form of faill hire
faill.v	maill.n	distinct	hire vs rent, homograph via vaill
failleil.v	n'ailleil.v	same	ailleil/failleil same "fail" verb
failley.v	n'ailley.v	same	ailley/failley same "hire" verb
faml.v	famlagh.n	same	faml/famlagh same kelp-manure root
famlagh.n	n'aml.v	same	n'aml negates faml, amlagh matches
famlagh.v	n'aml.v	same	n'aml negates faml, amlagh matches
fann.v	fannee.a	same	fannee inflected form of fann flay
far.a	war.n	distinct	fake/fresh vs stroke, unrelated
farb.v	farbagh.v	same	farbagh inflected form of farb fret/inflame
fardail.n	n'ardalys.n	same	ardalys is lenited fardail vanity
fardalagh.x	s'ardalagh.a	same	s'fardalagh/fardalagh same "vain" word
fark.v	farkee.a	same	farkee inflected form of fark wait
farr.v	farrys.n	distinct	farrys apparatus/economy is separate noun from farr last
farraght.v	n'arraght.v	same	n'arraght/arraght same "last, endure" word
farral.v	n'arral.v	same	n'arral mutation of farral fare
fasn.v	fasnee.a	same	fasnee inflected form of fasn fan
fass.v	wass.x	distinct	feed-with-grass vs over-here/across, unrelated
fea.n	mea.a	distinct	rest vs fat; 'vea is from bea life, unrelated to both
fea.n	vea.n	distinct	rest vs vea (mutation of bea life)
feayraghey.v	n'eayraghey.v	same	n'eayraghey mutation of feayraghey chill/cool
feaysl.v	feayslit.x	same	feayslit past participle of feaysl release
feaysley.v	n'eaysley.v	same	n'eaysley mutation of feaysley unlace/release
fed.n	wed.n	distinct	blast/toot vs wad/wadding, unrelated
fee.n	feeagh.n	distinct	weave vs raven, homograph collision
fee.v	feeagh.a	distinct	weave vs worth/value, homograph collision
fee.v	feeagh.n	distinct	weave vs raven, homograph collision
fee.v	gee.v	distinct	weave vs eat, unrelated meanings
fee.v	mee.x	distinct	weave vs I/me pronoun, unrelated
fen.v	fenee.x	distinct	ask vs Fenians, homograph collision
fend.v	n'end.v	same	n'end mutation of fend defend (fendeil family)
fendeil.v	n'endeil.x	same	n'endeil mutation of fendeil defend/protect
fest.v	mest.v	distinct	stuck vs mix, homograph via vest
fest.v	n'est.v	same	n'est negates fest stick/stuck
fest.v	vest.n	distinct	stuck vs vest/waistcoat loanword
festal.v	n'estal.v	same	n'estal/estal same stick/adhere as festal
feue.x	veue.x	distinct	under you vs from you, different prepositions
fill.v	fillee.a	same	fillee adjectival form of fill fold
fingan.n	ingan.n	distinct	crag vs increase/young ones, unrelated
firrin.n	firriney.a	same	firrin/firriney both truth [id rekeyed to the regenerated table 2026-07-31]
firrin.n	firriney.x	same	firrin/firriney both truth [id rekeyed to the regenerated table 2026-07-31]
firrin.n	irr.v	distinct	truth vs rise, homograph on irrin [id rekeyed to the regenerated table 2026-07-31]
firrin.n	n'irr.v	distinct	truth vs not-rise, homograph on irrin [id rekeyed to the regenerated table 2026-07-31]
firriney.x	irr.v	distinct	truth vs rise, homograph on irrin
firriney.x	n'irr.v	distinct	truth vs not-rise, homograph on irrin
fliugh.v	fliughys.n	same	fliughys wetness from fliugh wet/humid
flout.n	lout.n	distinct	mockery vs loft/garret, no valid f/l mutation
flout.n	lout.v	distinct	mockery vs loft/garret, no valid f/l mutation
flout.v	floutagh.a	same	floutagh adjectival form of flout mockery
foaddey.v	n'oaddey.x	same	n'oaddey mutation of foaddey arson/burn
foaddey.x	n'oaddey.x	same	n'oaddey mutation of foaddey arson/burn
foalserey.n	oalserey.n	same	oalserey lenited foalserey deceive/hypocrite
foast.x	oast.a	distinct	yet/still vs frequented, separate dict entries
foayr.n	n'oayr.v	same	oayr lenited foayr favour
fockl.v	focklagh.a	same	focklagh adjectival form of fockl word
fod.v	fodd.v	same	dict headword "fod or fodd" can/may
fod.v	foddee.v	same	foddee may/might part of fod paradigm
fod.v	foddee.x	same	foddee may/might part of fod paradigm
fod.x	foddagh.v	same	foddagh might/could part of fod/vod paradigm
fod.x	moddagh.a	distinct	can/may vs doggish, homograph via voddagh
fod.x	voddin.x	same	voddin part of fod/vod modal paradigm
fod.x	voddym.x	same	voddym "that I may" part of fod/vod paradigm
foddagh.v	moddagh.a	distinct	could vs doggish, homograph via voddagh
foill.n	oil.n	distinct	oill/'oill forms belong to foill fault, not oil like
foll.v	follym.a	distinct	foll scythe vs follym empty, unrelated
foll.v	n'oll.v	distinct	foll scythe vs n'oll (hide/corpse), unrelated
foll.v	ollys.x	distinct	foll scythe vs ollys (hide paradigm), unrelated
follaghey.v	n'ollaghey.v	same	n'ollaghey mutation of follaghey conceal
follaghey.v	ollaghey.v	same	ollaghey lenited follaghey conceal
follan.a	ollan.n	distinct	healthy/edible vs Netherlands, unrelated
follee.x	n'oll.v	same	n'oll "not hide" negates follee hide
follee.x	ollay.n	distinct	hide vs swan (ollee=swans/bovine)
follee.x	ollee.a	distinct	hide vs bovine/swans, homograph on ollee
folley.a	olley.a	distinct	of blood vs of wool, different words
follick.x	ollick.n	distinct	meal/shake vs Yule/Christmas, unrelated
follym.a	n'oll.v	distinct	empty vs n'oll, surface mismatch (expect n'ollym)
follym.a	ollym.n	distinct	empty vs alum, homograph on ollym
follym.a	ollys.x	distinct	empty vs ollys (hide paradigm), unrelated
folmaghey.v	n'olmagh.v	same	n'olmagh mutation of folmaghey empty out
folmee.x	n'olm.v	same	n'olm negates folmee empty-out family
folmee.x	n'olmagh.v	same	n'olmagh mutation, same empty-out family
folt.n	olt.n	distinct	hair vs article/joint, unrelated
folt.n	olt.v	distinct	hair vs article/joint, unrelated
fort.n	ort.x	distinct	ability/means vs "on you", homograph via lenition
fosley.v	n'osley.v	same	n'osley mutation of fosley open
fouyr.n	ouyr.a	distinct	autumn vs dun/tawny colour, unrelated
fouyragh.a	ouyragh.a	distinct	autumnal vs creamy/dull, unrelated
fow.v	hooar.v	same	suppletive forms of irregular get/find verb
fow.v	mow.a	distinct	find/get vs waste/corrupt, homograph via vow
fow.v	ow.n	distinct	find/get vs "the Howe" place name
frass.n	rass.n	distinct	rain shower vs seed/unravel, unrelated
frass.n	rass.v	distinct	rain shower vs seed/unravel, unrelated
fraue.n	raue.a	distinct	bulb/root vs Rome, unrelated
fraue.n	raue.n	distinct	bulb/root vs Rome, unrelated
frea.n	rea.a	distinct	frill vs Aries, unrelated
frea.n	rea.n	distinct	frills vs Aries, unrelated meanings
freayll.v	freaylley.v	same	both mean keep, verbal-noun variant [id rekeyed to the regenerated table 2026-07-31]
freayll.v	reaillys.v	same	both mean keep/abide
freayn.v	freaynagh.a	same	overflow/billowy same root
freill.v	reill.n	distinct	keep vs rule/dominion
freill.v	reill.v	distinct	keep vs rule/dominion
fuill.n	n'uill.v	same	blood, nasalized mutated form
fuill.v	n'uill.v	same	blood, nasalized mutated form
fuinn.v	fuinnee.a	same	knead/of baking, same root
fuinney.v	n'uinn.v	same	bake, nasalized mutated form
fuinney.v	n'uinney.v	same	bake, nasalized mutated form
fuirr.v	ghuirr.v	distinct	fuirr f-initial, unrelated to g-word
fuirr.v	guirr.v	distinct	fuirr unrelated to guirr hatch
fuirr.v	n'uirr.v	same	fuirr wait, nasalized form
fuirraght.v	fuirraghtyn.x	same	delay/tarry, same wait verb
fuirraght.v	n'uirraghtyn.v	same	wait family, mutated form
fuirraghtyn.x	n'uirraghtyn.v	same	wait family, mutated form
gah.n	ghah.n	same	dart/prong, standard g/gh lenition
gaih.n	ghaih.n	same	toy, standard g/gh lenition
gailley.n	ghailley.n	same	belly, standard g/gh lenition
gamman.n	ghamman.n	same	game, standard g/gh lenition
gannidagh.n	ghannidagh.n	same	derisive, standard g/gh lenition
gannidagh.n	s'ghannidagh.a	same	derisive, comparative mutated form
gannidys.n	ghannidys.n	same	derision, standard g/gh lenition
gannidys.n	ghannidys.v	distinct	gannidys.n is the noun "mockery, scorn, derision", while ghannidys.v is the "e ghannidys" v. entry "his despising, scorning", the possessed form of the separate printed gannidys v. entry (proper target gannidys.v, which exists as its own id). [cross-POS audit 2026-07-30]
gard.n	ghard.n	same	guard, standard g/gh lenition
gard.n	ghard.v	distinct	gard.n is the noun 'guard' s.m. (G-20), but ghard.v is 'cha ghard' did or didst not guard, negative past of the verb gard 'guard' whose own id gard.v exists. [cross-POS audit 2026-07-30]
garmad.n	gharmad.n	same	garment, standard g/gh lenition
garran.n	gharran.n	same	garron, standard g/gh lenition
garrey.n	gharrey.n	same	bout/stint, standard g/gh lenition
garveigagh.v	gharveigagh.v	same	bellow, standard g/gh lenition
gear.v	gearey.v	distinct	sour/sharp vs laugh, unrelated roots
geayney.a	keayney.n	distinct	green vs weep, unrelated meanings
geddyn.v	gheddyn.v	same	get, standard g/gh lenition
gee.v	mee.x	distinct	eating vs I/me pronoun
geidey.n	gheidey.n	same	g/gh lenition pattern, empty glosses
geill.n	gheill.v	same	Gell surname, mutated form
geinnagh.n	geinnee.a	same	sand/sandy, same root
geir.n	gheir.n	same	pain, standard g/gh lenition
geir.n	gheir.v	distinct	geir s. belongs to family G-187 (geyre 'sharp/sour': dy gheir 'of smart or pain', bainney geir 'sour milk'), but gheir.v is the printed gheir v. 'did crow' (G-52, lenited past of geirr 'crow'); sour/pain noun and crow-verb are unrelated lexemes. [cross-POS audit 2026-07-30]
gennallys.n	ghennallys.n	same	cheerfulness, standard g/gh lenition
genney.n	ghenney.n	same	dearth/famine, standard g/gh lenition
genney.n	s'ghenney.a	same	scarce, comparative mutated form
gerjagh.n	gerjee.x	distinct	gerjagh.n is the NOUN gerjagh s. m. "comfort, consolation, happiness", while gerjee.x is the VERB gerj/gerjee "comfort, console" (G-53); the verb's conditional inflection gerjagh merely collides with the noun's spelling. [cross-POS audit 2026-07-30]
gerjagh.n	gherjagh.n	same	comfort, standard g/gh lenition
gerjaghey.v	gherjaghey.v	same	console, standard g/gh lenition
gerjee.x	gherjee.v	same	comforting, standard g/gh lenition
gerjoil.x	gerjoilid.n	same	joyful/joyfulness, same root
gerrid.n	gerrit.x	same	brevity, d/t spelling variant
gerrid.n	gherrid.n	same	brevity, standard g/gh lenition
gerrit.x	gherrid.n	same	brevity, spelling and mutation variant
geuley.n	gheuley.n	same	chain, standard g/gh lenition
geurey.n	gheurey.n	same	winter, standard g/gh lenition
ghannidagh.n	s'ghannidagh.a	same	derisive, comparative mutated form
ghenney.n	s'ghenney.a	same	scarce, comparative mutated form
ghiall.v	giall.v	same	promise/grant, standard g/gh lenition
ghiallagh.v	giallaghey.v	same	bleach, standard g/gh lenition
ghialleyder.n	gialleyder.n	same	bleacher, standard g/gh lenition
ghiar.x	giar.v	same	cut, standard g/gh lenition
ghiar.x	giare.a	distinct	ghiar is printed as 'did cut. See yiare' (G-62, lenited past of the cut verb), but giare.a is giare a. 'short, momentary, brief' (G-63); the cut verb and the short adjective are different families and different lexemes. [cross-POS audit 2026-07-30]
ghiarey.v	giarey.v	same	cut/clip, standard g/gh lenition
ghiarrey.a	giarrey.v	distinct	ghiarrey.a is a. pl. "short", the mutated plural of giare "short" (G-63, proper target giarrey.a "short" a. pl.), while giarrey.v is the verb "cutting, hewing" (G-62). [cross-POS audit 2026-07-30]
ghiastyllys.n	giastyllys.n	same	charity, standard g/gh lenition
ghiat.n	giat.n	same	place name, standard g/gh lenition
ghib.a	gib.n	same	beak/nib, standard g/gh lenition
ghiennaghtyn.v	giennaghtyn.v	same	beget, standard g/gh lenition
ghientyn.v	gientyn.v	same	beget, standard g/gh lenition
ghimmagh.n	gimmagh.n	same	lobster, standard g/gh lenition
ghioot.v	gioot.n	same	gift, standard g/gh lenition
ghiootal.v	giootal.v	same	grant, standard g/gh lenition
ghlare.n	glare.n	same	language, standard g/gh lenition
ghlass.v	glass.a	distinct	ghlass.v is ghlass "did lock, or make sure" (preterite of glass v. "lock or make sure", family G-85), but glass.a is the adjective glass "pale, gray, pale blue; green, verdant" (G-84); lock verb conflated with the colour adjective. [cross-POS audit 2026-07-30]
ghlassey.v	glassey.a	distinct	ghlassey.v is 'dy ghlassey' = 'to embrace, to lock' (G-85, from glass 'a lock'), but glassey.a is glassey a. pl. 'pale, gray, green' (G-84, plural of glass the colour); lock-verb and colour-adjective are different lexemes. [cross-POS audit 2026-07-30]
ghleash.v	gleash.v	same	move/stir, standard g/gh lenition
ghleck.v	gleck.v	same	wrestle, standard g/gh lenition
ghlenney.v	glenney.a	distinct	ghlenney.v is "er ghlenney" "hath cleansed", the perfect of the verb glenney "cleansing" (proper target glenney.v, which exists), while glenney.a is a. pl. "clean, clear, pure, perfect", the plural of the adjective glen (both G-90 but different entries). [cross-POS audit 2026-07-30]
ghlenneyder.n	glenneyder.n	same	cleaner, standard g/gh lenition
ghlioon.n	glioon.n	same	knee, standard g/gh lenition
ghlioon.v	glioon.n	distinct	ghlioon.v is 'did kneel' (G-97), past of the verb glioon 'kneel' whose own id glioon.v exists; glioon.n is the noun 'a knee, a crooked timber'. [cross-POS audit 2026-07-30]
ghliooney.v	gliooney.v	same	kneel, standard g/gh lenition
ghloo.n	gloo.n	same	close-set, standard g/gh lenition
ghloyr.n	gloyr.n	same	glory, standard g/gh lenition
ghloyr.v	gloyr.n	same	glory, standard g/gh lenition
ghloyraghey.v	gloyraghey.v	same	glorify, standard g/gh lenition
ghlutterey.n	glutterey.n	same	glutton, standard g/gh lenition
ghoaill.v	goaill.v	same	take, standard g/gh lenition
ghob.n	gob.n	same	beak/hook, standard g/gh lenition
ghoghe.v	goghe.v	same	both gloss would take
ghoin.x	goin.v	same	conditional forms of take
gholl.v	goll.v	same	go, standard g/gh lenition
ghonney.a	gonney.a	same	rare/famine, standard g/gh lenition
ghoo.n	goo.n	same	ghoo shares voice sense with goo
ghorley.n	gorley.n	same	disease, standard g/gh lenition
ghort.v	ghortagh.n	distinct	taste root vs stingy-derived word
ghort.v	gort.v	same	direct mutation pair of gort
ghort.v	gortagh.v	distinct	taste root vs stingy word
ghortagh.n	gortagh.v	same	beggarly/stingy, standard g/gh lenition
ghortey.n	gortey.n	same	famine/dearth, standard g/gh lenition
ghoull.n	goull.n	same	beam/ray, standard g/gh lenition
ghow.v	gow.v	same	take, past tense mutated form
ghowys.v	gowys.x	same	take-family conditional, mutated form
ghra.v	gra.v	same	say, standard g/gh lenition
ghraih.n	graih.n	same	love/dear, standard g/gh lenition
ghraihder.n	graihder.n	same	lover, standard g/gh lenition
ghrain.x	grain.n	distinct	The printed ghrain entry is a variant of ghrainn 'did grave or carve' (G-138, radical grainn 'grave, carve'), but grain.n is 'oat-grist' s.m. (G-137); carving-verb and grist-noun are different lexemes. [cross-POS audit 2026-07-30]
ghrainn.v	ghrainnee.v	same	engrave verb inflected forms
ghrainn.v	grainnee.x	same	engrave/graving, same verb family
ghrainnee.v	grainnee.x	same	engrave/graving, standard g/gh lenition
ghrainneyder.n	grainneyder.n	same	engraver, standard g/gh lenition
ghranid.n	granid.n	same	ugliness, standard g/gh lenition
ghrayse.n	grayse.n	same	grace, standard g/gh lenition
ghrees.v	ghreesagh.n	distinct	incite-verb vs cinder-noun family
ghrees.v	greesagh.n	distinct	incite-verb vs cinder/ash noun
ghrees.v	greesee.x	same	incite/aggravating, same verb family
ghreesagh.n	greesagh.n	same	cinder/ash, standard g/gh lenition
ghreesaghey.v	greesaghey.v	same	incite/agitate, standard g/gh lenition
ghreim.v	ghreme.x	distinct	ghreim.v is ghreim v. "did hold, grasp, stitch" (the mutated verb), while ghreme.x is "e ghreme/e ghreim" s. "his hold, grasp, stitch, or bite", the possessed NOUN greim "a bite, hold" (proper target greim.n), both G-153 but different entries. [cross-POS audit 2026-07-30]
ghreim.v	greim.n	same	grip/bite, standard g/gh lenition
ghreinn.v	greinnee.x	same	urge/stir, same verb family
ghreinnaghey.v	greinnaghey.v	same	encourage/abet, standard g/gh lenition
ghreme.x	greim.n	same	grip, spelling and mutation variant
ghreme.x	greme.x	same	grip/hold, standard g/gh lenition
ghriaght.n	griaght.n	same	herd/drove, standard g/gh lenition
ghrine.n	grine.n	same	grain/cereal, standard g/gh lenition
ghriu.n	griu.n	same	booty, standard g/gh lenition
ghruaie.n	gruaie.n	same	brow/face, standard g/gh lenition
ghruight.n	gruight.n	same	dew/measles, standard g/gh lenition
ghrunt.n	grunt.n	same	ground, standard g/gh lenition
ghrynder.n	grynder.x	same	g/gh lenition pattern, empty glosses
ghuee.v	guee.v	same	beseech/pray, standard g/gh lenition
ghuillag.n	guillag.n	same	leech, standard g/gh lenition
ghuirr.v	guirr.v	same	brood/hatch, standard g/gh lenition
ghullyrnee.x	gullyrnee.x	same	howl, standard g/gh lenition
ghurneil.v	gurneil.v	same	govern/control, standard g/gh lenition
ghwee.v	gwee.v	same	curse, standard g/gh lenition
ghweeaghyn.n	gweeaghyn.v	same	curses, standard g/gh lenition
gial.v	giallee.x	same	bright and bleaching, related brightness
giall.v	giallee.a	distinct	promise vs bleaching, unrelated domains
giare.a	kiare.n	distinct	short vs four, unrelated meanings
giare.a	kiare.v	distinct	short vs four, unrelated meanings
gientyn.v	yientyn.x	same	beget, soft-g mutated form
gimman.n	imman.v	distinct	gimman s. (G-73) is the radical of ghimman 'an admirer, a suiter or lover' (Ezk. xvi. 33); imman.v is 'drive' (I-12), and the participial gimman 'driving' entry in I-12 already feeds imman.v - lover vs drive. [cross-POS audit 2026-07-30]
gione.x	kione.n	distinct	gione.x is my ny gione "about them, about whom" (p. p., family M-171, the mychione 'about' preposition-pronoun), but kione.n is the noun kione 'head' (s.m., with yn chione/nyn gione); a preposition entry conflated with the head noun, the hug-type failure. [cross-POS audit 2026-07-30]
girp.n	gorp.n	unsure	both entries have empty gloss
glack.n	glick.a	distinct	hollow/valley vs clever, unrelated
glenn.v	glennee.a	same	cleaning verb family
goaun.x	goo.n	distinct	scarce adjective vs word plural
goll.v	gow.v	same	go/take, same verb stem
gort.v	gortagh.a	distinct	sour taste vs stingy personality
gort.v	gortagh.n	distinct	sour taste vs stingy personality
gort.v	gortagh.v	distinct	bitter/sour vs stingy, different roots
gort.v	gortit.x	distinct	bitter adj vs hurt/injured participle
gow.v	hie.v	distinct	take (goaill) vs went (goll), diff verbs
gow.v	sie.a	distinct	take/go vs badness/ill
gow.v	thie.n	distinct	take/go vs house
grees.v	greesagh.n	same	stir up -> embers, cognate noun
grein.x	greinnee.x	same	same verb incite/stir, spelling variant
guin.n	guinnagh.a	same	pain -> painful, regular derivation
gusht.v	ushtaghey.x	distinct	whip vs irrigate/steep, unrelated
haaue.n	saaue.n	distinct	idle vs saw (tool), unrelated
haaue.n	taaue.n	same	idle/idle, h/t mutation pair
haaue.n	taaue.x	unsure	There is no printed haaue headword: printed h-aaue forms divide across three radicals, e haaue 'his saw' (S-3, saaue), my haaue 'my safety' (S-19, saue), and ny haaue 'idle' (T-5, taau); taaue.x is the T-5 'idle' variant entry, so the equivalence holds only if haaue.n names the ny haaue/taau reading, which the print does not settle. [cross-POS audit 2026-07-30]
haink.v	tar.v	same	came = suppletive past of come
hannaght.x	tannaght.v	same	continue/abide, h/t mutation
harree.x	sharree.a	distinct	over her vs foals/kine
harree.x	tarree.a	distinct	over her vs girth adjective
harroo.x	tarroo.n	distinct	over them vs bull/Taurus
hast.v	tast.v	same	heeded/heed, h/t mutation
hast.x	tast.v	distinct	hast.x names the pos-less printed hast entry 'see hiast' (S-100, shast/shiast 'dry, sterile, barren, not giving milk'), but tast.v is 'heed, attend, notice, observe' (T-31), whose past hast 'did heed' has its own id hast.v. [cross-POS audit 2026-07-30]
heill.v	sheillagh.n	distinct	supposed/imagined vs willow tree
heose.x	seose.x	same	up/aloft, h/s mutation pair
hey.n	tey.n	distinct	six/Yah vs tea, unrelated
hie.v	sie.a	distinct	went vs badness, homograph collision
hie.v	thie.n	distinct	went vs house, homograph collision
hig.x	tar.v	same	shall come = future of come
hoght.n	toght.v	distinct	eight vs choke/strangle, homograph
hoil.x	soill.x	distinct	deserve vs wrap/bind round
hoil.x	toill.v	same	deserve/deserve, h/t mutation
hoilshean.v	soilshean.v	same	shine/shine, h/s mutation
hollagh.v	sollaghey.v	same	defile/defile, h/s mutation
hooin.x	soo.v	distinct	to us vs absorb/juice
hooin.x	thoo.v	distinct	to us vs thatch
how.v	thow.n	distinct	to tow verb vs tow-rope noun, sep entries
howse.x	towse.n	same	measured/measure, h/t mutation
hoylagh.v	soyl.v	same	compare/typify, h/s mutation
hraau.v	traaue.v	same	plough/plough, hr/tr mutation
hreigg.v	treig.v	same	forsake/forsake, hr/tr mutation
huill.n	towl.n	distinct	walked vs aperture/hole
huill.n	tuill.a	distinct	walked vs holes
huill.n	tuill.a	distinct	walked vs holes [id rekeyed to the regenerated table 2026-07-31]
huill.v	towl.n	distinct	walked vs aperture/hole
huill.v	tuill.a	distinct	walked vs holes
huill.v	tuill.a	distinct	walked vs holes [id rekeyed to the regenerated table 2026-07-31]
hym.x	sym.n	distinct	to me vs interest/sum
imman.v	immanagh.n	same	drive -> drover, agent noun
imman.v	immanit.x	same	drive -> driven, participle
imman.v	n'imman.v	same	drive, negated particle form
immanagh.n	n'imman.v	same	drover/drive, same word family
injill.v	n'injill.v	same	lower, negated verb form
injillaghey.v	n'injillaghey.v	same	abase, negated verb form
insh.v	n'insh.v	same	tell/announce, negated form
irr.v	n'irr.v	same	rise, negated verb form
irree.v	jir.v	distinct	jirree is inflected say, not irree
iu.v	n'iu.v	same	drink, negated verb form
jaagh.v	jaaghagh.a	same	smoke -> smoky
jarrood.v	jarroodagh.x	same	forget -> forgetful
jean.v	nee.v	same	do/make suppletive future tense
jean.v	nee.x	distinct	jean.v is the irregular verb "do/make" (whose real future nee, J-19 "will or wilt do", already feeds jean.v as a closed-class form), while nee.x is the B-65 COPULA entry (the pos-less nee stub alongside "cha nee" "is not" and "dy nee" "that is, that were, that was") - the cur/hug failure mode. [cross-POS audit 2026-07-30]
jean.v	ren.v	same	do/make suppletive past tense
jean.v	yinnagh.v	same	one do-verb: yinnagh is the conditional the paradigm lists [tri-vote campaign 2026-07-31]
jeantagh.n	s'jeantee.a	same	doer, superlative/agent form
jeean.a	yeean.n	distinct	earnest/diligent vs chicken
jeeg.x	jeeig.v	distinct	jeeg.x is the pos-less jeeg entry, Cregeen's printed variant of the noun jeeig s.f. 'a ditch, a moat, or drain' (whose id jeeig.n exists), but jeeig.v is the separate verb entry 'drain, ditch' (both J-30). [cross-POS audit 2026-07-30]
jeeig.v	jeeigagh.a	same	ditch -> ditched
jeh.x	sheh.n	distinct	preposition of vs hide/pelt
jeih.a	yeih.x	distinct	The printed yeih entry (J-44) is a cross-reference 'See ny yeih' = ny-yeih adv. 'nevertheless, notwithstanding, howbeit' in the jeï 'after/behind' family; jeih.a is the numeral 'ten' (J-47) - nevertheless vs ten. [cross-POS audit 2026-07-30]
jeih.n	yeih.x	distinct	yeih.x is the bare yeih entry (J-44), a see-reference to ny-yeih "nevertheless, notwithstanding, howbeit" in the yeï 'after' family, but jeih.n is the numeral jeih "ten" (J-47, e yeih "his ten"); 'nevertheless' conflated with 'ten'. [cross-POS audit 2026-07-30]
jeï.x	yeï.x	same	after/behind, j/y mutation
jiass.x	yiass.x	same	south, j/y mutation
jioold.v	jiooldagh.a	same	discard -> nauseating/rejecting
jioïn.n	yioïn.n	same	j/y mutation pair, knowing
joan.v	joanagh.a	same	dust -> dusty
jollyssagh.n	s'jollyssee.a	same	ravenous person, superlative form
junt.v	juntagh.a	same	joint -> jointed
kerrinyn.n	kerroo.n	same	plural of quarter
kesh.v	keshagh.a	same	froth -> frothy
keynnagh.n	keynnee.a	same	moss -> of moss
kiangl.v	kianglee.a	same	bind -> binding/astringent
kiangl.v	kiangley.v	same	bind -> bond/tie noun
kiap.n	kip.n	same	block, plural form
kiap.n	kip.v	distinct	block/log vs to whip, diff homograph
